"DateKey","Date","FullDateUK","FullDateUSA","DayOfMonth","DaySuffix","DayName","DayOfWeekUSA","DayOfWeekUK","DayOfWeekInMonth","DayOfWeekInYear","DayOfQuarter","DayOfYear","WeekOfMonth","WeekOfQuarter","WeekOfYear","Month","MonthName","MonthOfQuarter","Quarter","QuarterName","Year","YearName","MonthYear","MMYYYY","FirstDayOfMonth","LastDayOfMonth","FirstDayOfQuarter","LastDayOfQuarter","FirstDayOfYear","LastDayOfYear","IsHolidayUSA","IsWeekday","HolidayUSA","IsHolidayUK","HolidayUK","FiscalDayOfYear","FiscalWeekOfYear","FiscalMonth","FiscalQuarter","FiscalQuarterName","FiscalYear","FiscalYearName","FiscalMonthYear","FiscalMMYYYY","FiscalFirstDayOfMonth","FiscalLastDayOfMonth","FiscalFirstDayOfQuarter","FiscalLastDayOfQuarter","FiscalFirstDayOfYear","FiscalLastDayOfYear"
20130902,2013-09-02 00:00:00.000,02/09/2013,09/02/2013,2,2nd,Thu 2,2,1,1,35,10,245,1,10,36,9,Thang 9,3,3,Third,2013,CY 2013,"Sep-2013  ",092013,2013-09-01,2013-09-30,2013-07-01,2013-09-30,2013-01-01,2013-12-31,0,1,NULL,0,NULL,240,35,8,3,Third,2013,FY 2013,"Aug-2013  ",082013,2013-08-04,2013-09-07,2013-07-07,2013-10-05,2013-01-06,2014-01-04
20130903,2013-09-03 00:00:00.000,03/09/2013,09/03/2013,3,3rd,Thu 3,3,2,1,36,10,246,1,10,36,9,Thang 9,3,3,Third,2013,CY 2013,"Sep-2013  ",092013,2013-09-01,2013-09-30,2013-07-01,2013-09-30,2013-01-01,2013-12-31,0,1,NULL,0,NULL,241,35,8,3,Third,2013,FY 2013,"Aug-2013  ",082013,2013-08-04,2013-09-07,2013-07-07,2013-10-05,2013-01-06,2014-01-04
20130904,2013-09-04 00:00:00.000,04/09/2013,09/04/2013,4,4th,Thu 4,4,3,1,36,10,247,1,10,36,9,Thang 9,3,3,Third,2013,CY 2013,"Sep-2013  ",092013,2013-09-01,2013-09-30,2013-07-01,2013-09-30,2013-01-01,2013-12-31,0,1,NULL,0,NULL,242,35,8,3,Third,2013,FY 2013,"Aug-2013  ",082013,2013-08-04,2013-09-07,2013-07-07,2013-10-05,2013-01-06,2014-01-04
20130905,2013-09-05 00:00:00.000,05/09/2013,09/05/2013,5,5th,Thu 5,5,4,1,36,10,248,1,10,36,9,Thang 9,3,3,Third,2013,CY 2013,"Sep-2013  ",092013,2013-09-01,2013-09-30,2013-07-01,2013-09-30,2013-01-01,2013-12-31,0,1,NULL,0,NULL,243,35,8,3,Third,2013,FY 2013,"Aug-2013  ",082013,2013-08-04,2013-09-07,2013-07-07,2013-10-05,2013-01-06,2014-01-04
20130906,2013-09-06 00:00:00.000,06/09/2013,09/06/2013,6,6th,Thu 6,6,5,1,36,10,249,1,10,36,9,Thang 9,3,3,Third,2013,CY 2013,"Sep-2013  ",092013,2013-09-01,2013-09-30,2013-07-01,2013-09-30,2013-01-01,2013-12-31,0,1,NULL,0,NULL,244,35,8,3,Third,2013,FY 2013,"Aug-2013  ",082013,2013-08-04,2013-09-07,2013-07-07,2013-10-05,2013-01-06,2014-01-04
20130907,2013-09-07 00:00:00.000,07/09/2013,09/07/2013,7,7th,Thu 7,7,6,1,36,10,250,1,10,36,9,Thang 9,3,3,Third,2013,CY 2013,"Sep-2013  ",092013,2013-09-01,2013-09-30,2013-07-01,2013-09-30,2013-01-01,2013-12-31,0,0,NULL,0,NULL,245,35,8,3,Third,2013,FY 2013,"Aug-2013  ",082013,2013-08-04,2013-09-07,2013-07-07,2013-10-05,2013-01-06,2014-01-04
20130908,2013-09-08 00:00:00.000,08/09/2013,09/08/2013,8,8th,Chu Nhat,1,7,2,36,10,251,2,10,37,9,Thang 9,3,3,Third,2013,CY 2013,"Sep-2013  ",092013,2013-09-01,2013-09-30,2013-07-01,2013-09-30,2013-01-01,2013-12-31,0,0,NULL,0,NULL,246,36,9,3,Third,2013,FY 2013,"Sep-2013  ",092013,2013-09-08,2013-10-05,2013-07-07,2013-10-05,2013-01-06,2014-01-04
20130909,2013-09-09 00:00:00.000,09/09/2013,09/09/2013,9,9th,Thu 2,2,1,2,36,11,252,2,11,37,9,Thang 9,3,3,Third,2013,CY 2013,"Sep-2013  ",092013,2013-09-01,2013-09-30,2013-07-01,2013-09-30,2013-01-01,2013-12-31,0,1,NULL,0,NULL,247,36,9,3,Third,2013,FY 2013,"Sep-2013  ",092013,2013-09-08,2013-10-05,2013-07-07,2013-10-05,2013-01-06,2014-01-04
20130910,2013-09-10 00:00:00.000,10/09/2013,09/10/2013,10,10th,Thu 3,3,2,2,37,11,253,2,11,37,9,Thang 9,3,3,Third,2013,CY 2013,"Sep-2013  ",092013,2013-09-01,2013-09-30,2013-07-01,2013-09-30,2013-01-01,2013-12-31,0,1,NULL,0,NULL,248,36,9,3,Third,2013,FY 2013,"Sep-2013  ",092013,2013-09-08,2013-10-05,2013-07-07,2013-10-05,2013-01-06,2014-01-04
20130911,2013-09-11 00:00:00.000,11/09/2013,09/11/2013,11,11th,Thu 4,4,3,2,37,11,254,2,11,37,9,Thang 9,3,3,Third,2013,CY 2013,"Sep-2013  ",092013,2013-09-01,2013-09-30,2013-07-01,2013-09-30,2013-01-01,2013-12-31,0,1,NULL,0,NULL,249,36,9,3,Third,2013,FY 2013,"Sep-2013  ",092013,2013-09-08,2013-10-05,2013-07-07,2013-10-05,2013-01-06,2014-01-04
20130912,2013-09-12 00:00:00.000,12/09/2013,09/12/2013,12,12th,Thu 5,5,4,2,37,11,255,2,11,37,9,Thang 9,3,3,Third,2013,CY 2013,"Sep-2013  ",092013,2013-09-01,2013-09-30,2013-07-01,2013-09-30,2013-01-01,2013-12-31,0,1,NULL,0,NULL,250,36,9,3,Third,2013,FY 2013,"Sep-2013  ",092013,2013-09-08,2013-10-05,2013-07-07,2013-10-05,2013-01-06,2014-01-04
20130913,2013-09-13 00:00:00.000,13/09/2013,09/13/2013,13,13th,Thu 6,6,5,2,37,11,256,2,11,37,9,Thang 9,3,3,Third,2013,CY 2013,"Sep-2013  ",092013,2013-09-01,2013-09-30,2013-07-01,2013-09-30,2013-01-01,2013-12-31,0,1,NULL,0,NULL,251,36,9,3,Third,2013,FY 2013,"Sep-2013  ",092013,2013-09-08,2013-10-05,2013-07-07,2013-10-05,2013-01-06,2014-01-04
20130914,2013-09-14 00:00:00.000,14/09/2013,09/14/2013,14,14th,Thu 7,7,6,2,37,11,257,2,11,37,9,Thang 9,3,3,Third,2013,CY 2013,"Sep-2013  ",092013,2013-09-01,2013-09-30,2013-07-01,2013-09-30,2013-01-01,2013-12-31,0,0,NULL,0,NULL,252,36,9,3,Third,2013,FY 2013,"Sep-2013  ",092013,2013-09-08,2013-10-05,2013-07-07,2013-10-05,2013-01-06,2014-01-04
20130915,2013-09-15 00:00:00.000,15/09/2013,09/15/2013,15,15th,Chu Nhat,1,7,3,37,11,258,3,11,38,9,Thang 9,3,3,Third,2013,CY 2013,"Sep-2013  ",092013,2013-09-01,2013-09-30,2013-07-01,2013-09-30,2013-01-01,2013-12-31,0,0,NULL,0,NULL,253,37,9,3,Third,2013,FY 2013,"Sep-2013  ",092013,2013-09-08,2013-10-05,2013-07-07,2013-10-05,2013-01-06,2014-01-04
20130916,2013-09-16 00:00:00.000,16/09/2013,09/16/2013,16,16th,Thu 2,2,1,3,37,12,259,3,12,38,9,Thang 9,3,3,Third,2013,CY 2013,Sep-2013,092013,2013-09-01,2013-09-30,2013-07-01,2013-09-30,2013-01-01,2013-12-31,0,1,NULL,0,NULL,254,37,9,3,Third,2013,FY 2013,Sep-2013,092013,2013-09-08,2013-10-05,2013-07-07,2013-10-05,2013-01-06,2014-01-04
20130917,2013-09-17 00:00:00.000,17/09/2013,09/17/2013,17,17th,Thu 3,3,2,3,38,12,260,3,12,38,9,Thang 9,3,3,Third,2013,CY 2013,Sep-2013,092013,2013-09-01,2013-09-30,2013-07-01,2013-09-30,2013-01-01,2013-12-31,0,1,NULL,0,NULL,255,37,9,3,Third,2013,FY 2013,Sep-2013,092013,2013-09-08,2013-10-05,2013-07-07,2013-10-05,2013-01-06,2014-01-04
20130918,2013-09-18 00:00:00.000,18/09/2013,09/18/2013,18,18th,Thu 4,4,3,3,38,12,261,3,12,38,9,Thang 9,3,3,Third,2013,CY 2013,"Sep-2013  ",092013,2013-09-01,2013-09-30,2013-07-01,2013-09-30,2013-01-01,2013-12-31,0,1,NULL,0,NULL,256,37,9,3,Third,2013,FY 2013,"Sep-2013  ",092013,2013-09-08,2013-10-05,2013-07-07,2013-10-05,2013-01-06,2014-01-04
20130919,2013-09-19 00:00:00.000,19/09/2013,09/19/2013,19,19th,Thu 5,5,4,3,38,12,262,3,12,38,9,Thang 9,3,3,Third,2013,CY 2013,"Sep-2013  ",092013,2013-09-01,2013-09-30,2013-07-01,2013-09-30,2013-01-01,2013-12-31,0,1,NULL,0,NULL,257,37,9,3,Third,2013,FY 2013,"Sep-2013  ",092013,2013-09-08,2013-10-05,2013-07-07,2013-10-05,2013-01-06,2014-01-04
20130920,2013-09-20 00:00:00.000,20/09/2013,09/20/2013,20,20th,Thu 6,6,5,3,38,12,263,3,12,38,9,Thang 9,3,3,Third,2013,CY 2013,"Sep-2013  ",092013,2013-09-01,2013-09-30,2013-07-01,2013-09-30,2013-01-01,2013-12-31,0,1,NULL,0,NULL,258,37,9,3,Third,2013,FY 2013,"Sep-2013  ",092013,2013-09-08,2013-10-05,2013-07-07,2013-10-05,2013-01-06,2014-01-04
20130921,2013-09-21 00:00:00.000,21/09/2013,09/21/2013,21,21st,Thu 7,7,6,3,38,12,264,3,12,38,9,Thang 9,3,3,Third,2013,CY 2013,"Sep-2013  ",092013,2013-09-01,2013-09-30,2013-07-01,2013-09-30,2013-01-01,2013-12-31,0,0,NULL,0,NULL,259,37,9,3,Third,2013,FY 2013,"Sep-2013  ",092013,2013-09-08,2013-10-05,2013-07-07,2013-10-05,2013-01-06,2014-01-04
20130922,2013-09-22 00:00:00.000,22/09/2013,09/22/2013,22,22nd,Chu Nhat,1,7,4,38,12,265,4,12,39,9,Thang 9,3,3,Third,2013,CY 2013,"Sep-2013  ",092013,2013-09-01,2013-09-30,2013-07-01,2013-09-30,2013-01-01,2013-12-31,0,0,NULL,0,NULL,260,38,9,3,Third,2013,FY 2013,"Sep-2013  ",092013,2013-09-08,2013-10-05,2013-07-07,2013-10-05,2013-01-06,2014-01-04
20130923,2013-09-23 00:00:00.000,23/09/2013,09/23/2013,23,23rd,Thu 2,2,1,4,38,13,266,4,13,39,9,Thang 9,3,3,Third,2013,CY 2013,"Sep-2013  ",092013,2013-09-01,2013-09-30,2013-07-01,2013-09-30,2013-01-01,2013-12-31,0,1,NULL,0,NULL,261,38,9,3,Third,2013,FY 2013,"Sep-2013  ",092013,2013-09-08,2013-10-05,2013-07-07,2013-10-05,2013-01-06,2014-01-04
20130924,2013-09-24 00:00:00.000,24/09/2013,09/24/2013,24,24th,Thu 3,3,2,4,39,13,267,4,13,39,9,Thang 9,3,3,Third,2013,CY 2013,"Sep-2013  ",092013,2013-09-01,2013-09-30,2013-07-01,2013-09-30,2013-01-01,2013-12-31,0,1,NULL,0,NULL,262,38,9,3,Third,2013,FY 2013,"Sep-2013  ",092013,2013-09-08,2013-10-05,2013-07-07,2013-10-05,2013-01-06,2014-01-04
20130925,2013-09-25 00:00:00.000,25/09/2013,09/25/2013,25,25th,Thu 4,4,3,4,39,13,268,4,13,39,9,Thang 9,3,3,Third,2013,CY 2013,"Sep-2013  ",092013,2013-09-01,2013-09-30,2013-07-01,2013-09-30,2013-01-01,2013-12-31,0,1,NULL,0,NULL,263,38,9,3,Third,2013,FY 2013,"Sep-2013  ",092013,2013-09-08,2013-10-05,2013-07-07,2013-10-05,2013-01-06,2014-01-04
20130926,2013-09-26 00:00:00.000,26/09/2013,09/26/2013,26,26th,Thu 5,5,4,4,39,13,269,4,13,39,9,Thang 9,3,3,Third,2013,CY 2013,"Sep-2013  ",092013,2013-09-01,2013-09-30,2013-07-01,2013-09-30,2013-01-01,2013-12-31,0,1,NULL,0,NULL,264,38,9,3,Third,2013,FY 2013,"Sep-2013  ",092013,2013-09-08,2013-10-05,2013-07-07,2013-10-05,2013-01-06,2014-01-04
20130927,2013-09-27 00:00:00.000,27/09/2013,09/27/2013,27,27th,Thu 6,6,5,4,39,13,270,4,13,39,9,Thang 9,3,3,Third,2013,CY 2013,"Sep-2013  ",092013,2013-09-01,2013-09-30,2013-07-01,2013-09-30,2013-01-01,2013-12-31,0,1,NULL,0,NULL,265,38,9,3,Third,2013,FY 2013,"Sep-2013  ",092013,2013-09-08,2013-10-05,2013-07-07,2013-10-05,2013-01-06,2014-01-04
20130928,2013-09-28 00:00:00.000,28/09/2013,09/28/2013,28,28th,Thu 7,7,6,4,39,13,271,4,13,39,9,Thang 9,3,3,Third,2013,CY 2013,"Sep-2013  ",092013,2013-09-01,2013-09-30,2013-07-01,2013-09-30,2013-01-01,2013-12-31,0,0,NULL,0,NULL,266,38,9,3,Third,2013,FY 2013,"Sep-2013  ",092013,2013-09-08,2013-10-05,2013-07-07,2013-10-05,2013-01-06,2014-01-04
20130929,2013-09-29 00:00:00.000,29/09/2013,09/29/2013,29,29th,Chu Nhat,1,7,5,39,13,272,5,13,40,9,Thang 9,3,3,Third,2013,CY 2013,"Sep-2013  ",092013,2013-09-01,2013-09-30,2013-07-01,2013-09-30,2013-01-01,2013-12-31,0,0,NULL,0,NULL,267,39,9,3,Third,2013,FY 2013,"Sep-2013  ",092013,2013-09-08,2013-10-05,2013-07-07,2013-10-05,2013-01-06,2014-01-04
20130930,2013-09-30 00:00:00.000,30/09/2013,09/30/2013,30,30th,Thu 2,2,1,5,39,14,273,5,14,40,9,Thang 9,3,3,Third,2013,CY 2013,"Sep-2013  ",092013,2013-09-01,2013-09-30,2013-07-01,2013-09-30,2013-01-01,2013-12-31,0,1,NULL,0,NULL,268,39,9,3,Third,2013,FY 2013,"Sep-2013  ",092013,2013-09-08,2013-10-05,2013-07-07,2013-10-05,2013-01-06,2014-01-04
20131001,2013-10-01 00:00:00.000,01/10/2013,10/01/2013,1,1st,Thu 3,3,2,1,40,1,274,1,1,40,10,Thang 10,1,4,Fourth,2013,CY 2013,"Oct-2013  ",102013,2013-10-01,2013-10-31,2013-10-01,2013-12-31,2013-01-01,2013-12-31,0,1,NULL,0,NULL,269,39,9,3,Third,2013,FY 2013,"Sep-2013  ",092013,2013-09-08,2013-10-05,2013-07-07,2013-10-05,2013-01-06,2014-01-04
20131002,2013-10-02 00:00:00.000,02/10/2013,10/02/2013,2,2nd,Thu 4,4,3,1,40,1,275,1,1,40,10,Thang 10,1,4,Fourth,2013,CY 2013,Oct-2013,102013,2013-10-01,2013-10-31,2013-10-01,2013-12-31,2013-01-01,2013-12-31,0,1,NULL,0,NULL,270,39,9,3,Third,2013,FY 2013,Sep-2013,092013,2013-09-08,2013-10-05,2013-07-07,2013-10-05,2013-01-06,2014-01-04
20131003,2013-10-03 00:00:00.000,03/10/2013,10/03/2013,3,3rd,Thu 5,5,4,1,40,1,276,1,1,40,10,Thang 10,1,4,Fourth,2013,CY 2013,"Oct-2013  ",102013,2013-10-01,2013-10-31,2013-10-01,2013-12-31,2013-01-01,2013-12-31,0,1,NULL,0,NULL,271,39,9,3,Third,2013,FY 2013,"Sep-2013  ",092013,2013-09-08,2013-10-05,2013-07-07,2013-10-05,2013-01-06,2014-01-04
20131004,2013-10-04 00:00:00.000,04/10/2013,10/04/2013,4,4th,Thu 6,6,5,1,40,1,277,1,1,40,10,Thang 10,1,4,Fourth,2013,CY 2013,"Oct-2013  ",102013,2013-10-01,2013-10-31,2013-10-01,2013-12-31,2013-01-01,2013-12-31,0,1,NULL,0,NULL,272,39,9,3,Third,2013,FY 2013,"Sep-2013  ",092013,2013-09-08,2013-10-05,2013-07-07,2013-10-05,2013-01-06,2014-01-04
20131005,2013-10-05 00:00:00.000,05/10/2013,10/05/2013,5,5th,Thu 7,7,6,1,40,1,278,1,1,40,10,Thang 10,1,4,Fourth,2013,CY 2013,"Oct-2013  ",102013,2013-10-01,2013-10-31,2013-10-01,2013-12-31,2013-01-01,2013-12-31,0,0,NULL,0,NULL,273,39,9,3,Third,2013,FY 2013,"Sep-2013  ",092013,2013-09-08,2013-10-05,2013-07-07,2013-10-05,2013-01-06,2014-01-04
20131006,2013-10-06 00:00:00.000,06/10/2013,10/06/2013,6,6th,Chu Nhat,1,7,1,40,1,279,2,1,41,10,Thang 10,1,4,Fourth,2013,CY 2013,"Oct-2013  ",102013,2013-10-01,2013-10-31,2013-10-01,2013-12-31,2013-01-01,2013-12-31,0,0,NULL,0,NULL,274,40,10,4,Fourth,2013,FY 2013,"Oct-2013  ",102013,2013-10-06,2013-11-02,2013-10-06,2014-01-04,2013-01-06,2014-01-04
20131007,2013-10-07 00:00:00.000,07/10/2013,10/07/2013,7,7th,Thu 2,2,1,1,40,1,280,2,1,41,10,Thang 10,1,4,Fourth,2013,CY 2013,"Oct-2013  ",102013,2013-10-01,2013-10-31,2013-10-01,2013-12-31,2013-01-01,2013-12-31,0,1,NULL,0,NULL,275,40,10,4,Fourth,2013,FY 2013,"Oct-2013  ",102013,2013-10-06,2013-11-02,2013-10-06,2014-01-04,2013-01-06,2014-01-04
20131008,2013-10-08 00:00:00.000,08/10/2013,10/08/2013,8,8th,Thu 3,3,2,2,41,2,281,2,2,41,10,Thang 10,1,4,Fourth,2013,CY 2013,"Oct-2013  ",102013,2013-10-01,2013-10-31,2013-10-01,2013-12-31,2013-01-01,2013-12-31,0,1,NULL,0,NULL,276,40,10,4,Fourth,2013,FY 2013,"Oct-2013  ",102013,2013-10-06,2013-11-02,2013-10-06,2014-01-04,2013-01-06,2014-01-04
20131009,2013-10-09 00:00:00.000,09/10/2013,10/09/2013,9,9th,Thu 4,4,3,2,41,2,282,2,2,41,10,Thang 10,1,4,Fourth,2013,CY 2013,"Oct-2013  ",102013,2013-10-01,2013-10-31,2013-10-01,2013-12-31,2013-01-01,2013-12-31,0,1,NULL,0,NULL,277,40,10,4,Fourth,2013,FY 2013,"Oct-2013  ",102013,2013-10-06,2013-11-02,2013-10-06,2014-01-04,2013-01-06,2014-01-04
20131010,2013-10-10 00:00:00.000,10/10/2013,10/10/2013,10,10th,Thu 5,5,4,2,41,2,283,2,2,41,10,Thang 10,1,4,Fourth,2013,CY 2013,"Oct-2013  ",102013,2013-10-01,2013-10-31,2013-10-01,2013-12-31,2013-01-01,2013-12-31,0,1,NULL,0,NULL,278,40,10,4,Fourth,2013,FY 2013,"Oct-2013  ",102013,2013-10-06,2013-11-02,2013-10-06,2014-01-04,2013-01-06,2014-01-04
20131011,2013-10-11 00:00:00.000,11/10/2013,10/11/2013,11,11th,Thu 6,6,5,2,41,2,284,2,2,41,10,Thang 10,1,4,Fourth,2013,CY 2013,"Oct-2013  ",102013,2013-10-01,2013-10-31,2013-10-01,2013-12-31,2013-01-01,2013-12-31,0,1,NULL,0,NULL,279,40,10,4,Fourth,2013,FY 2013,"Oct-2013  ",102013,2013-10-06,2013-11-02,2013-10-06,2014-01-04,2013-01-06,2014-01-04
20131012,2013-10-12 00:00:00.000,12/10/2013,10/12/2013,12,12th,Thu 7,7,6,2,41,2,285,2,2,41,10,Thang 10,1,4,Fourth,2013,CY 2013,"Oct-2013  ",102013,2013-10-01,2013-10-31,2013-10-01,2013-12-31,2013-01-01,2013-12-31,0,0,NULL,0,NULL,280,40,10,4,Fourth,2013,FY 2013,"Oct-2013  ",102013,2013-10-06,2013-11-02,2013-10-06,2014-01-04,2013-01-06,2014-01-04
20131013,2013-10-13 00:00:00.000,13/10/2013,10/13/2013,13,13th,Chu Nhat,1,7,2,41,2,286,3,2,42,10,Thang 10,1,4,Fourth,2013,CY 2013,"Oct-2013  ",102013,2013-10-01,2013-10-31,2013-10-01,2013-12-31,2013-01-01,2013-12-31,0,0,NULL,0,NULL,281,41,10,4,Fourth,2013,FY 2013,"Oct-2013  ",102013,2013-10-06,2013-11-02,2013-10-06,2014-01-04,2013-01-06,2014-01-04
20131014,2013-10-14 00:00:00.000,14/10/2013,10/14/2013,14,14th,Thu 2,2,1,2,41,2,287,3,2,42,10,Thang 10,1,4,Fourth,2013,CY 2013,"Oct-2013  ",102013,2013-10-01,2013-10-31,2013-10-01,2013-12-31,2013-01-01,2013-12-31,0,1,NULL,0,NULL,282,41,10,4,Fourth,2013,FY 2013,"Oct-2013  ",102013,2013-10-06,2013-11-02,2013-10-06,2014-01-04,2013-01-06,2014-01-04
20131015,2013-10-15 00:00:00.000,15/10/2013,10/15/2013,15,15th,Thu 3,3,2,3,42,3,288,3,3,42,10,Thang 10,1,4,Fourth,2013,CY 2013,"Oct-2013  ",102013,2013-10-01,2013-10-31,2013-10-01,2013-12-31,2013-01-01,2013-12-31,0,1,NULL,0,NULL,283,41,10,4,Fourth,2013,FY 2013,"Oct-2013  ",102013,2013-10-06,2013-11-02,2013-10-06,2014-01-04,2013-01-06,2014-01-04
20131016,2013-10-16 00:00:00.000,16/10/2013,10/16/2013,16,16th,Thu 4,4,3,3,42,3,289,3,3,42,10,Thang 10,1,4,Fourth,2013,CY 2013,"Oct-2013  ",102013,2013-10-01,2013-10-31,2013-10-01,2013-12-31,2013-01-01,2013-12-31,0,1,NULL,0,NULL,284,41,10,4,Fourth,2013,FY 2013,"Oct-2013  ",102013,2013-10-06,2013-11-02,2013-10-06,2014-01-04,2013-01-06,2014-01-04
20131017,2013-10-17 00:00:00.000,17/10/2013,10/17/2013,17,17th,Thu 5,5,4,3,42,3,290,3,3,42,10,Thang 10,1,4,Fourth,2013,CY 2013,Oct-2013,102013,2013-10-01,2013-10-31,2013-10-01,2013-12-31,2013-01-01,2013-12-31,0,1,NULL,0,NULL,285,41,10,4,Fourth,2013,FY 2013,Oct-2013,102013,2013-10-06,2013-11-02,2013-10-06,2014-01-04,2013-01-06,2014-01-04
20131018,2013-10-18 00:00:00.000,18/10/2013,10/18/2013,18,18th,Thu 6,6,5,3,42,3,291,3,3,42,10,Thang 10,1,4,Fourth,2013,CY 2013,Oct-2013,102013,2013-10-01,2013-10-31,2013-10-01,2013-12-31,2013-01-01,2013-12-31,0,1,NULL,0,NULL,286,41,10,4,Fourth,2013,FY 2013,Oct-2013,102013,2013-10-06,2013-11-02,2013-10-06,2014-01-04,2013-01-06,2014-01-04
20131019,2013-10-19 00:00:00.000,19/10/2013,10/19/2013,19,19th,Thu 7,7,6,3,42,3,292,3,3,42,10,Thang 10,1,4,Fourth,2013,CY 2013,"Oct-2013  ",102013,2013-10-01,2013-10-31,2013-10-01,2013-12-31,2013-01-01,2013-12-31,0,0,NULL,0,NULL,287,41,10,4,Fourth,2013,FY 2013,"Oct-2013  ",102013,2013-10-06,2013-11-02,2013-10-06,2014-01-04,2013-01-06,2014-01-04
20131020,2013-10-20 00:00:00.000,20/10/2013,10/20/2013,20,20th,Chu Nhat,1,7,3,42,3,293,4,3,43,10,Thang 10,1,4,Fourth,2013,CY 2013,"Oct-2013  ",102013,2013-10-01,2013-10-31,2013-10-01,2013-12-31,2013-01-01,2013-12-31,0,0,NULL,0,NULL,288,42,10,4,Fourth,2013,FY 2013,"Oct-2013  ",102013,2013-10-06,2013-11-02,2013-10-06,2014-01-04,2013-01-06,2014-01-04
20131021,2013-10-21 00:00:00.000,21/10/2013,10/21/2013,21,21st,Thu 2,2,1,3,42,3,294,4,3,43,10,Thang 10,1,4,Fourth,2013,CY 2013,"Oct-2013  ",102013,2013-10-01,2013-10-31,2013-10-01,2013-12-31,2013-01-01,2013-12-31,0,1,NULL,0,NULL,289,42,10,4,Fourth,2013,FY 2013,"Oct-2013  ",102013,2013-10-06,2013-11-02,2013-10-06,2014-01-04,2013-01-06,2014-01-04
20131022,2013-10-22 00:00:00.000,22/10/2013,10/22/2013,22,22nd,Thu 3,3,2,4,43,4,295,4,4,43,10,Thang 10,1,4,Fourth,2013,CY 2013,"Oct-2013  ",102013,2013-10-01,2013-10-31,2013-10-01,2013-12-31,2013-01-01,2013-12-31,0,1,NULL,0,NULL,290,42,10,4,Fourth,2013,FY 2013,"Oct-2013  ",102013,2013-10-06,2013-11-02,2013-10-06,2014-01-04,2013-01-06,2014-01-04
20131023,2013-10-23 00:00:00.000,23/10/2013,10/23/2013,23,23rd,Thu 4,4,3,4,43,4,296,4,4,43,10,Thang 10,1,4,Fourth,2013,CY 2013,"Oct-2013  ",102013,2013-10-01,2013-10-31,2013-10-01,2013-12-31,2013-01-01,2013-12-31,0,1,NULL,0,NULL,291,42,10,4,Fourth,2013,FY 2013,"Oct-2013  ",102013,2013-10-06,2013-11-02,2013-10-06,2014-01-04,2013-01-06,2014-01-04
20131024,2013-10-24 00:00:00.000,24/10/2013,10/24/2013,24,24th,Thu 5,5,4,4,43,4,297,4,4,43,10,Thang 10,1,4,Fourth,2013,CY 2013,"Oct-2013  ",102013,2013-10-01,2013-10-31,2013-10-01,2013-12-31,2013-01-01,2013-12-31,0,1,NULL,0,NULL,292,42,10,4,Fourth,2013,FY 2013,"Oct-2013  ",102013,2013-10-06,2013-11-02,2013-10-06,2014-01-04,2013-01-06,2014-01-04
20131025,2013-10-25 00:00:00.000,25/10/2013,10/25/2013,25,25th,Thu 6,6,5,4,43,4,298,4,4,43,10,Thang 10,1,4,Fourth,2013,CY 2013,"Oct-2013  ",102013,2013-10-01,2013-10-31,2013-10-01,2013-12-31,2013-01-01,2013-12-31,0,1,NULL,0,NULL,293,42,10,4,Fourth,2013,FY 2013,"Oct-2013  ",102013,2013-10-06,2013-11-02,2013-10-06,2014-01-04,2013-01-06,2014-01-04
20131026,2013-10-26 00:00:00.000,26/10/2013,10/26/2013,26,26th,Thu 7,7,6,4,43,4,299,4,4,43,10,Thang 10,1,4,Fourth,2013,CY 2013,"Oct-2013  ",102013,2013-10-01,2013-10-31,2013-10-01,2013-12-31,2013-01-01,2013-12-31,0,0,NULL,0,NULL,294,42,10,4,Fourth,2013,FY 2013,"Oct-2013  ",102013,2013-10-06,2013-11-02,2013-10-06,2014-01-04,2013-01-06,2014-01-04
20131027,2013-10-27 00:00:00.000,27/10/2013,10/27/2013,27,27th,Chu Nhat,1,7,4,43,4,300,5,4,44,10,Thang 10,1,4,Fourth,2013,CY 2013,"Oct-2013  ",102013,2013-10-01,2013-10-31,2013-10-01,2013-12-31,2013-01-01,2013-12-31,0,0,NULL,0,NULL,295,43,10,4,Fourth,2013,FY 2013,"Oct-2013  ",102013,2013-10-06,2013-11-02,2013-10-06,2014-01-04,2013-01-06,2014-01-04
20131028,2013-10-28 00:00:00.000,28/10/2013,10/28/2013,28,28th,Thu 2,2,1,4,43,4,301,5,4,44,10,Thang 10,1,4,Fourth,2013,CY 2013,"Oct-2013  ",102013,2013-10-01,2013-10-31,2013-10-01,2013-12-31,2013-01-01,2013-12-31,0,1,NULL,0,NULL,296,43,10,4,Fourth,2013,FY 2013,"Oct-2013  ",102013,2013-10-06,2013-11-02,2013-10-06,2014-01-04,2013-01-06,2014-01-04
20131029,2013-10-29 00:00:00.000,29/10/2013,10/29/2013,29,29th,Thu 3,3,2,5,44,5,302,5,5,44,10,Thang 10,1,4,Fourth,2013,CY 2013,"Oct-2013  ",102013,2013-10-01,2013-10-31,2013-10-01,2013-12-31,2013-01-01,2013-12-31,0,1,NULL,0,NULL,297,43,10,4,Fourth,2013,FY 2013,"Oct-2013  ",102013,2013-10-06,2013-11-02,2013-10-06,2014-01-04,2013-01-06,2014-01-04
